Timestamp,State,Trial Number,Phase,Delay,Distance,Direction,P_x,P_y,P_z,O_x,O_y,O_z,O_w
1737328180.071623,training_task,79,Retract,0,0.005,diag,-2.946088934631481,-0.00022250414226210324,1.5024267264072109,0.0,0.0,0.0,1.0
1737328180.0924892,training_task,79,Retract,0,0.005,diag,-2.946086534054377,-0.00022447109556900102,1.5024203978839576,0.0,0.0,0.0,1.0
1737328180.1131907,training_task,79,Retract,0,0.005,diag,-2.9460857025695697,-0.00022759437900177204,1.502414224705312,0.0,0.0,0.0,1.0
1737328180.133821,training_task,79,Retract,0,0.005,diag,-2.946079123706805,-0.0002292037044346884,1.5023987654954012,0.0,0.0,0.0,1.0
1737328180.1546047,training_task,79,Retract,0,0.005,diag,-2.946070951909884,-0.000232386592513123,1.5023894273100709,0.0,0.0,0.0,1.0
1737328180.1764126,training_task,79,Retract,0,0.005,diag,-2.9460482350893056,-0.00023632049912691855,1.5023723993803917,0.0,0.0,0.0,1.0
1737328180.197131,training_task,79,Retract,0,0.005,diag,-2.9460261977616877,-0.00024216175440194831,1.502357834985224,0.0,0.0,0.0,1.0
1737328180.2178545,training_task,79,Retract,0,0.005,diag,-2.9459852538404654,-0.0002488732375036662,1.502324894850327,0.0,0.0,0.0,1.0
1737328180.2385056,training_task,79,Retract,0,0.005,diag,-2.945980619579265,-0.0002504468001491844,1.5023068979726268,0.0,0.0,0.0,1.0
1737328180.259402,training_task,79,Retract,0,0.005,diag,-2.945970746069711,-0.00025023222342479556,1.5022891562773162,0.0,0.0,0.0,1.0
1737328180.2801852,training_task,79,Retract,0,0.005,diag,-2.945980807333899,-0.00024394989377185539,1.5022634309122478,0.0,0.0,0.0,1.0
1737328180.3009274,training_task,79,Retract,0,0.005,diag,-2.9459942228495217,-0.00023565292709548658,1.5022461153901534,0.0,0.0,0.0,1.0
1737328180.321662,training_task,79,Retract,0,0.005,diag,-2.945988241523329,-0.00022959709509606796,1.502223009649262,0.0,0.0,0.0,1.0
1737328180.3423736,training_task,79,Retract,0,0.005,diag,-2.9459943092762577,-0.00022525787689176013,1.5022120036514401,0.0,0.0,0.0,1.0
1737328180.3633888,training_task,79,Retract,0,0.005,diag,-2.9460263810459733,-0.0002169370683571259,1.502208381924158,0.0,0.0,0.0,1.0
1737328180.384017,training_task,79,Retract,0,0.005,diag,-2.946032535225638,-0.00021463632903451213,1.5022052862078739,0.0,0.0,0.0,1.0
1737328180.404709,training_task,79,Retract,0,0.005,diag,-2.9460324458186693,-0.0002146124871762467,1.5022013008922532,0.0,0.0,0.0,1.0
1737328180.4254732,training_task,79,Retract,0,0.005,diag,-2.9460417739457156,-0.0002094388039326489,1.5021969274013776,0.0,0.0,0.0,1.0
1737328180.4460645,training_task,79,Retract,0,0.005,diag,-2.9460591174074877,-0.0002047657997126251,1.5021993596434497,0.0,0.0,0.0,1.0
1737328180.4682276,training_task,79,Retract,0,0.005,diag,-2.9460791028451787,-0.00019420385650104066,1.502198341894125,0.0,0.0,0.0,1.0
1737328180.4889023,training_task,79,Retract,0,0.005,diag,-2.946092946024134,-0.00018486976899012575,1.5022029798806158,0.0,0.0,0.0,1.0
1737328180.509535,training_task,79,Retract,0,0.005,diag,-2.946133031638459,-0.0001591801667091275,1.502208213168505,0.0,0.0,0.0,1.0
1737328180.5300963,training_task,79,Retract,0,0.005,diag,-2.946224205884698,-0.00010789632958019268,1.5022343468253962,0.0,0.0,0.0,1.0
1737328180.5505128,training_task,79,Retract,0,0.005,diag,-2.946348664855192,-3.161430405995702e-05,1.5022694781760793,0.0,0.0,0.0,1.0
1737328180.571207,training_task,79,Retract,0,0.005,diag,-2.9465701631690586,8.471012241706433e-05,1.502321831544069,0.0,0.0,0.0,1.0
1737328180.5917258,training_task,79,Retract,0,0.005,diag,-2.9467438049129218,0.00019077062891081908,1.5023720071073177,0.0,0.0,0.0,1.0
1737328180.6123364,training_task,79,Retract,0,0.005,diag,-2.9468726165126657,0.00030951500400178134,1.5024051338792612,0.0,0.0,0.0,1.0
1737328180.633007,training_task,79,Retract,0,0.005,diag,-2.9472060896039918,0.00046715737085278874,1.5024755139272736,0.0,0.0,0.0,1.0
1737328180.6534147,training_task,79,Retract,0,0.005,diag,-2.9473496712349307,0.0005542755209546613,1.5025215048718676,0.0,0.0,0.0,1.0
1737328180.6739635,training_task,79,Retract,0,0.005,diag,-2.9475194446372903,0.0006334900950415445,1.502531633563811,0.0,0.0,0.0,1.0
1737328180.6945884,training_task,79,Retract,0,0.005,diag,-2.9477885521618807,0.0007458567730465049,1.5025488127402784,0.0,0.0,0.0,1.0
1737328180.7151184,training_task,79,Retract,0,0.005,diag,-2.947908497570582,0.0007917285083491876,1.5026052575946638,0.0,0.0,0.0,1.0
1737328180.7358463,training_task,79,Retract,0,0.005,diag,-2.9481869123605926,0.0009127497809044982,1.5026399348324526,0.0,0.0,0.0,1.0
1737328180.756496,training_task,79,Retract,0,0.005,diag,-2.948474911577626,0.0009935617594951651,1.5026923817052302,0.0,0.0,0.0,1.0
1737328180.7773082,training_task,79,Retract,0,0.005,diag,-2.948640870282663,0.0010651111761497134,1.5027460690996954,0.0,0.0,0.0,1.0
1737328180.7980144,training_task,79,Retract,0,0.005,diag,-2.9489951602964872,0.001144814508331038,1.502792159882071,0.0,0.0,0.0,1.0
1737328180.81857,training_task,79,Retract,0,0.005,diag,-2.949298213411841,0.001232993621125722,1.5029536184363605,0.0,0.0,0.0,1.0
1737328180.839338,training_task,79,Retract,0,0.005,diag,-2.9496902629686934,0.0013228059012115878,1.5029417340150735,0.0,0.0,0.0,1.0
1737328180.860067,training_task,79,Retract,0,0.005,diag,-2.949925190209228,0.0013546347819959337,1.5030336536919124,0.0,0.0,0.0,1.0
1737328180.880817,training_task,79,Retract,0,0.005,diag,-2.9502480268515354,0.0014297366355320307,1.5032153115155595,0.0,0.0,0.0,1.0
1737328180.9015334,training_task,79,Retract,0,0.005,diag,-2.950471442944876,0.0014542460658288903,1.5032081146271246,0.0,0.0,0.0,1.0
1737328180.9222417,training_task,79,Retract,0,0.005,diag,-2.9508593477436804,0.0015198111760588162,1.5033063650623912,0.0,0.0,0.0,1.0
1737328180.9429843,training_task,79,Retract,0,0.005,diag,-2.951381955316394,0.0015902519463040221,1.5032982949658975,0.0,0.0,0.0,1.0
1737328180.9636908,training_task,79,Retract,0,0.005,diag,-2.9517392806967986,0.0016072750331055374,1.503372949039533,0.0,0.0,0.0,1.0
1737328180.9842975,training_task,79,Retract,0,0.005,diag,-2.9519462548486333,0.001610207581672185,1.5033707138653205,0.0,0.0,0.0,1.0
1737328181.0050104,training_task,79,Retract,0,0.005,diag,-2.9522697203199524,0.0015958070992798667,1.5032841206086296,0.0,0.0,0.0,1.0
1737328181.0255234,training_task,79,Retract,0,0.005,diag,-2.952595599034363,0.001550352596496829,1.5033120684819232,0.0,0.0,0.0,1.0
1737328181.0461836,training_task,79,Retract,0,0.005,diag,-2.9528239869002104,0.0014680505017645729,1.5032988608375022,0.0,0.0,0.0,1.0
1737328181.0667467,training_task,79,Retract,0,0.005,diag,-2.9530398309683776,0.0014212608549186712,1.5031956281989163,0.0,0.0,0.0,1.0
1737328181.0872667,training_task,79,Retract,0,0.005,diag,-2.9532575883456706,0.0013067841724572204,1.503209066066281,0.0,0.0,0.0,1.0
1737328181.1077807,training_task,79,Retract,0,0.005,diag,-2.953524255060021,0.0011535048656687863,1.5030936092599274,0.0,0.0,0.0,1.0
1737328181.1284566,training_task,79,Retract,0,0.005,diag,-2.95370262941275,0.0010686040083855985,1.5030469976819605,0.0,0.0,0.0,1.0
1737328181.149027,training_task,79,Retract,0,0.005,diag,-2.9537830606666664,0.0009192466872818272,1.5029305976320892,0.0,0.0,0.0,1.0
1737328181.1697586,training_task,79,Retract,0,0.005,diag,-2.953956487833805,0.000818037998945087,1.502826046985776,0.0,0.0,0.0,1.0
1737328181.1902473,training_task,79,Retract,0,0.005,diag,-2.9540931814028797,0.0007222652542928643,1.5027831230727302,0.0,0.0,0.0,1.0
1737328181.2107358,training_task,79,Retract,0,0.005,diag,-2.9542974346026396,0.000596106061281354,1.5026262972895248,0.0,0.0,0.0,1.0
1737328181.231217,training_task,79,Retract,0,0.005,diag,-2.954372883653237,0.000531709202106434,1.502528473400004,0.0,0.0,0.0,1.0
1737328181.251992,training_task,79,Retract,0,0.005,diag,-2.954429791188684,0.00044369698231960797,1.5024279155198919,0.0,0.0,0.0,1.0
1737328181.2728016,training_task,79,Retract,0,0.005,diag,-2.9546441399253034,0.0004029631674731249,1.5022381726985898,0.0,0.0,0.0,1.0
1737328181.293743,training_task,79,Retract,0,0.005,diag,-2.954803119671391,0.00037118197040530987,1.5021332845409705,0.0,0.0,0.0,1.0
1737328181.314682,training_task,79,Retract,0,0.005,diag,-2.9548333213453493,0.00034191608938449747,1.5020433746582773,0.0,0.0,0.0,1.0
1737328181.3353455,training_task,79,Retract,0,0.005,diag,-2.955004672780703,0.000335395341148903,1.5019681714768436,0.0,0.0,0.0,1.0
1737328181.3561635,training_task,79,Retract,0,0.005,diag,-2.9549889259783764,0.0003280401278740186,1.5018779956084192,0.0,0.0,0.0,1.0
1737328181.3769727,training_task,79,Retract,0,0.005,diag,-2.955020050034226,0.00032749176513391376,1.5018375683849687,0.0,0.0,0.0,1.0
1737328181.39775,training_task,79,Retract,0,0.005,diag,-2.9549720019842987,0.00031400919428481444,1.5018563591220433,0.0,0.0,0.0,1.0
1737328181.4186082,training_task,79,Retract,0,0.005,diag,-2.9548750960063206,0.0003055810973879858,1.5018887453062646,0.0,0.0,0.0,1.0
1737328181.4390903,training_task,79,Retract,0,0.005,diag,-2.954882437063492,0.00028079748572107377,1.501907410128525,0.0,0.0,0.0,1.0
1737328181.4596903,training_task,79,Retract,0,0.005,diag,-2.9548075199843575,0.0002471685446376881,1.5019369557788513,0.0,0.0,0.0,1.0
1737328181.480301,training_task,79,Retract,0,0.005,diag,-2.9547335878719925,0.00021446943602665414,1.50196457731671,0.0,0.0,0.0,1.0
1737328181.5008976,training_task,79,Retract,0,0.005,diag,-2.9546785139244576,0.00017828941610886773,1.5019795783159073,0.0,0.0,0.0,1.0
1737328181.521525,training_task,79,Retract,0,0.005,diag,-2.9546289295647883,0.00013773441519937535,1.5019944992213623,0.0,0.0,0.0,1.0
1737328181.5420086,training_task,79,Retract,0,0.005,diag,-2.9545809448447966,0.0001055836693284462,1.5019992105960729,0.0,0.0,0.0,1.0
1737328181.5626526,training_task,79,Retract,0,0.005,diag,-2.95450712151091,5.830526438810324e-05,1.5020109132231907,0.0,0.0,0.0,1.0
1737328181.5842974,training_task,79,Retract,0,0.005,diag,-2.954453682220782,2.1457672438884856e-05,1.502008273109917,0.0,0.0,0.0,1.0
1737328181.6047904,training_task,79,Retract,0,0.005,diag,-2.9543540836029365,-3.5691261823345144e-05,1.5019919134973274,0.0,0.0,0.0,1.0
1737328181.6253934,training_task,79,Retract,0,0.005,diag,-2.9541595318043163,-0.00013877153603392145,1.5019428577563594,0.0,0.0,0.0,1.0
1737328181.6460161,training_task,79,Retract,0,0.005,diag,-2.953980429529852,-0.0002662181893917648,1.5018668879101706,0.0,0.0,0.0,1.0
1737328181.6668928,training_task,79,Retract,0,0.005,diag,-2.953765489217125,-0.0003700017984211712,1.501791991320133,0.0,0.0,0.0,1.0
1737328181.687465,training_task,79,Retract,0,0.005,diag,-2.953452406130022,-0.0004980444982356502,1.501720057080985,0.0,0.0,0.0,1.0
1737328181.7080808,training_task,79,Retract,0,0.005,diag,-2.9532599032410967,-0.000569283970732748,1.5015916001288832,0.0,0.0,0.0,1.0
1737328181.7288563,training_task,79,Retract,0,0.005,diag,-2.953142750310045,-0.0006084203810754474,1.5015293732513393,0.0,0.0,0.0,1.0
1737328181.7493784,training_task,79,Retract,0,0.005,diag,-2.9529659502650194,-0.0006558060743779848,1.5014895167423714,0.0,0.0,0.0,1.0
1737328181.7701085,training_task,79,Retract,0,0.005,diag,-2.952938517226853,-0.0006678938965185566,1.5014627170035648,0.0,0.0,0.0,1.0
1737328181.7906327,training_task,79,Retract,0,0.005,diag,-2.9528721489440226,-0.000688076029540241,1.5014548063494981,0.0,0.0,0.0,1.0
1737328181.811159,training_task,79,Retract,0,0.005,diag,-2.952761144232171,-0.0007236242402139936,1.5014455303765168,0.0,0.0,0.0,1.0
1737328181.8319063,training_task,79,Retract,0,0.005,diag,-2.9526709132294493,-0.0007479190937864644,1.5014610029974729,0.0,0.0,0.0,1.0
1737328181.852449,training_task,79,Retract,0,0.005,diag,-2.952563650199229,-0.000790548336365049,1.5014825944078356,0.0,0.0,0.0,1.0
1737328181.8730333,training_task,79,Retract,0,0.005,diag,-2.952416406607872,-0.0008272290353064093,1.5014916565491507,0.0,0.0,0.0,1.0
1737328181.893672,training_task,79,Retract,0,0.005,diag,-2.9523394950082826,-0.0008527875073669478,1.501556583517143,0.0,0.0,0.0,1.0
1737328181.9142144,training_task,79,Retract,0,0.005,diag,-2.952317487482987,-0.0008557677396501262,1.501583558344596,0.0,0.0,0.0,1.0
1737328181.9350045,training_task,79,Retract,0,0.005,diag,-2.952183922412752,-0.000872647775302049,1.5015787713464912,0.0,0.0,0.0,1.0
1737328181.9556425,training_task,79,Retract,0,0.005,diag,-2.952066630900899,-0.0008856773508441051,1.5016100213171546,0.0,0.0,0.0,1.0
1737328181.9763,training_task,79,Retract,0,0.005,diag,-2.9520985097005745,-0.0008711338173021943,1.5016427353269268,0.0,0.0,0.0,1.0
1737328181.9969726,training_task,79,Retract,0,0.005,diag,-2.9518767126184215,-0.0008715152870344411,1.5016177218648452,0.0,0.0,0.0,1.0
1737328182.017595,training_task,79,Retract,0,0.005,diag,-2.9517341561873875,-0.0008555770047840028,1.5015802882847233,0.0,0.0,0.0,1.0
1737328182.0382297,training_task,79,Retract,0,0.005,diag,-2.9516898185266527,-0.0008331775789436335,1.501549785234776,0.0,0.0,0.0,1.0
1737328182.0589216,training_task,79,Retract,0,0.005,diag,-2.951566705131035,-0.000807917130111413,1.5015343502392522,0.0,0.0,0.0,1.0
1737328182.0795522,training_task,79,Retract,0,0.005,diag,-2.951516966544345,-0.0007967472195140601,1.5015492469303198,0.0,0.0,0.0,1.0
1737328182.1002994,training_task,79,Retract,0,0.005,diag,-2.9514682695488377,-0.0007796883699251467,1.5015459936342537,0.0,0.0,0.0,1.0
1737328182.1210103,training_task,79,Retract,0,0.005,diag,-2.951453447363577,-0.0007676839942885039,1.501565625169361,0.0,0.0,0.0,1.0
1737328182.1416492,training_task,79,Retract,0,0.005,diag,-2.951405500641547,-0.0007629871482102146,1.5016118016334148,0.0,0.0,0.0,1.0
1737328182.1624095,training_task,79,Retract,0,0.005,diag,-2.9513907596676168,-0.000747478019408554,1.5016646564254859,0.0,0.0,0.0,1.0
1737328182.1831706,training_task,79,Retract,0,0.005,diag,-2.9513212353187983,-0.00073164702552031,1.5017812576410363,0.0,0.0,0.0,1.0
1737328182.2038305,training_task,79,Retract,0,0.005,diag,-2.9513377793332607,-0.0006910920246108176,1.5018705077748076,0.0,0.0,0.0,1.0
1737328182.2244902,training_task,79,Retract,0,0.005,diag,-2.951375924816369,-0.0006648182968023164,1.5019154012488634,0.0,0.0,0.0,1.0
1737328182.2450905,training_task,79,Retract,0,0.005,diag,-2.9513490610025683,-0.0006177902313737604,1.5020239271525133,0.0,0.0,0.0,1.0
1737328182.2658525,training_task,79,Retract,0,0.005,diag,-2.9513404615423156,-0.0005780339327161599,1.5020907793505605,0.0,0.0,0.0,1.0
1737328182.2865958,training_task,79,Retract,0,0.005,diag,-2.951346803476614,-0.0005153298454780852,1.502158371391272,0.0,0.0,0.0,1.0
1737328182.3072393,training_task,79,Retract,0,0.005,diag,-2.951343032737718,-0.00047036410078948876,1.5021725815113274,0.0,0.0,0.0,1.0
1737328182.3280087,training_task,79,Retract,0,0.005,diag,-2.9513500817321257,-0.0003815770206090363,1.5021987781256256,0.0,0.0,0.0,1.0
1737328182.3486688,training_task,79,Retract,0,0.005,diag,-2.951357244720418,-0.0003442645124236421,1.5022144489320286,0.0,0.0,0.0,1.0
1737328182.3693318,training_task,79,Retract,0,0.005,diag,-2.951331312974264,-0.0002645731011714503,1.502217126298206,0.0,0.0,0.0,1.0
1737328182.390019,training_task,79,Retract,0,0.005,diag,-2.951271072794066,-0.00020276308361832918,1.5022268016223133,0.0,0.0,0.0,1.0
1737328182.4106848,training_task,79,Retract,0,0.005,diag,-2.951265007276312,-0.00013263225753057384,1.5022036932737186,0.0,0.0,0.0,1.0
1737328182.4314227,training_task,79,Retract,0,0.005,diag,-2.95121213721055,-9.38415541327231e-05,1.5021887809364316,0.0,0.0,0.0,1.0
1737328182.4521961,training_task,79,Retract,0,0.005,diag,-2.9511185482311033,-5.468130193175824e-05,1.5021743752386327,0.0,0.0,0.0,1.0
1737328182.4731288,training_task,79,Retract,0,0.005,diag,-2.9511032067403677,7.60555278667141e-06,1.5021264467705255,0.0,0.0,0.0,1.0
1737328182.493904,training_task,79,Retract,0,0.005,diag,-2.951104505376585,5.017519071959242e-05,1.5021050416246808,0.0,0.0,0.0,1.0
1737328182.5146923,training_task,79,Retract,0,0.005,diag,-2.951116824911786,9.136200087311863e-05,1.5020807244193661,0.0,0.0,0.0,1.0
1737328182.5355878,training_task,79,Retract,0,0.005,diag,-2.9511468507520386,0.00012625456044457195,1.5020559341021766,0.0,0.0,0.0,1.0
1737328182.5563066,training_task,79,Retract,0,0.005,diag,-2.951152071373941,0.00016084909678770742,1.5020617269286771,0.0,0.0,0.0,1.0
1737328182.5771415,training_task,79,Retract,0,0.005,diag,-2.9510977722867993,0.00019563436799696632,1.5020640757242454,0.0,0.0,0.0,1.0
1737328182.597852,training_task,79,Retract,0,0.005,diag,-2.9511009186670325,0.00024356842403960854,1.5020539652862246,0.0,0.0,0.0,1.0
1737328182.618638,training_task,79,Retract,0,0.005,diag,-2.9511131659316,0.00027732849534345405,1.5020383138513314,0.0,0.0,0.0,1.0
1737328182.6394444,training_task,79,Retract,0,0.005,diag,-2.951123566942268,0.00030514002301007537,1.502004959091618,0.0,0.0,0.0,1.0
1737328182.6601863,training_task,79,Retract,0,0.005,diag,-2.9510893434448446,0.0003123402642062345,1.5019769616719627,0.0,0.0,0.0,1.0
1737328182.6820683,training_task,79,Retract,0,0.005,diag,-2.951078688369374,0.00032118559362270815,1.5019572176330866,0.0,0.0,0.0,1.0
1737328182.7029388,training_task,79,Retract,0,0.005,diag,-2.9510439083135713,0.000325441365323087,1.501903432263485,0.0,0.0,0.0,1.0
1737328182.7235665,training_task,79,Retract,0,0.005,diag,-2.95105276034851,0.0003238320398901706,1.5018841974718005,0.0,0.0,0.0,1.0
1737328182.744431,training_task,79,Retract,0,0.005,diag,-2.9510251052830387,0.0003218412447250074,1.5018278003011316,0.0,0.0,0.0,1.0
1737328182.7651138,training_task,79,Retract,0,0.005,diag,-2.9510178640636484,0.00032274723533909366,1.5017876386908835,0.0,0.0,0.0,1.0
1737328182.7858033,training_task,79,Retract,0,0.005,diag,-2.950988567635247,0.0003192544031032085,1.501759208765018,0.0,0.0,0.0,1.0
1737328182.806589,training_task,79,Retract,0,0.005,diag,-2.9509453825793472,0.0003161430405995702,1.5017078373835657,0.0,0.0,0.0,1.0
1737328182.8271675,training_task,79,Retract,0,0.005,diag,-2.9509571924948275,0.0003121495293401111,1.5016977407291194,0.0,0.0,0.0,1.0
1737328182.8477995,training_task,79,Retract,0,0.005,diag,-2.9509241163868327,0.0002966880842549813,1.5016445279366453,0.0,0.0,0.0,1.0
1737328182.8684855,training_task,79,Retract,0,0.005,diag,-2.9509080857173817,0.00028535128064977044,1.5016239535305493,0.0,0.0,0.0,1.0
1737328182.8891523,training_task,79,Retract,0,0.005,diag,-2.950892653329561,0.0002791166347133611,1.5015988670527767,0.0,0.0,0.0,1.0
1737328182.9098988,training_task,79,Retract,0,0.005,diag,-2.950890864445133,0.0002698421518481098,1.5015696488554724,0.0,0.0,0.0,1.0
1737328182.9305906,training_task,79,Retract,0,0.005,diag,-2.950913321240445,0.0002651333848406878,1.5015585366868756,0.0,0.0,0.0,1.0
1737328182.9512072,training_task,79,Retract,0,0.005,diag,-2.9508996471896713,0.00026013851553408074,1.5015418041727215,0.0,0.0,0.0,1.0
1737328182.971962,training_task,79,Retract,0,0.005,diag,-2.9509139150517276,0.0002562999763533469,1.5015583791070934,0.0,0.0,0.0,1.0
1737328182.9935813,training_task,79,Retract,0,0.005,diag,-2.950931151225137,0.0002591371574869328,1.501537409075162,0.0,0.0,0.0,1.0
1737328183.0140991,training_task,79,Retract,0,0.005,diag,-2.9509533003114656,0.00026289225016373763,1.5015245963115185,0.0,0.0,0.0,1.0
1737328183.0346763,training_task,79,Retract,0,0.005,diag,-2.9509348355372973,0.00026575327315558894,1.5015135161804187,0.0,0.0,0.0,1.0
1737328183.0551093,training_task,79,Retract,0,0.005,diag,-2.9509333498915042,0.00026885271473009453,1.501505890511064,0.0,0.0,0.0,1.0
1737328183.0757458,training_task,79,Retract,0,0.005,diag,-2.9509102828936324,0.0002697587053441808,1.5014827970636309,0.0,0.0,0.0,1.0
1737328183.0963814,training_task,79,Retract,0,0.005,diag,-2.950915090008305,0.0002696871797693845,1.5014838341844654,0.0,0.0,0.0,1.0
1737328183.1170237,training_task,79,Retract,0,0.005,diag,-2.9509217277306576,0.000271332267989699,1.5014769852381495,0.0,0.0,0.0,1.0
1737328183.1376123,training_task,79,Retract,0,0.005,diag,-2.9509410157939944,0.0002728939097060845,1.5014746926944658,0.0,0.0,0.0,1.0
1737328183.158209,training_task,79,Retract,0,0.005,diag,-2.950931241377164,0.00027241707254077596,1.501470610148767,0.0,0.0,0.0,1.0
1737328183.179049,training_task,79,Retract,0,0.005,diag,-2.9509557321810087,0.0002757430117688031,1.5014620840767336,0.0,0.0,0.0,1.0
1737328183.1995034,training_task,79,Retract,0,0.005,diag,-2.9509518563889245,0.0002750515978791057,1.5014537494846247,0.0,0.0,0.0,1.0
1737328183.2198725,training_task,79,Retract,0,0.005,diag,-2.9509525090597943,0.0002764105838002351,1.501450502521552,0.0,0.0,0.0,1.0
1737328183.2405987,training_task,79,Retract,0,0.005,diag,-2.9509656980777637,0.00027587414198926297,1.5014476668305348,0.0,0.0,0.0,1.0
1737328183.2611203,training_task,79,Retract,0,0.005,diag,-2.950972742601823,0.0002772092860521269,1.5014464941091314,0.0,0.0,0.0,1.0
1737328183.2819602,training_task,79,Retract,0,0.005,diag,-2.9509724728908013,0.00027601719313885553,1.5014525279619177,0.0,0.0,0.0,1.0
1737328183.3027945,training_task,79,Retract,0,0.005,diag,-2.9509630553567865,0.0002748608630129823,1.5014530934609933,0.0,0.0,0.0,1.0
1737328183.3235056,training_task,79,Retract,0,0.005,diag,-2.950968113556029,0.00027439594677680645,1.501452310032432,0.0,0.0,0.0,1.0
1737328183.3442237,training_task,79,Retract,0,0.005,diag,-2.9509711980964424,0.00027153492378495514,1.501449700466539,0.0,0.0,0.0,1.0
1737328183.364692,training_task,79,Retract,0,0.005,diag,-2.9509804189351265,0.0002691865007458105,1.5014499102003858,0.0,0.0,0.0,1.0
1737328183.3852365,training_task,79,Retract,0,0.005,diag,-2.950988190635863,0.00026566982665165995,1.501448184273365,0.0,0.0,0.0,1.0
1737328183.4058735,training_task,79,Retract,0,0.005,diag,-2.950992251202349,0.0002600073853136209,1.501445385835251,0.0,0.0,0.0,1.0
1737328183.4263294,training_task,79,Retract,0,0.005,diag,-2.9509982966035353,0.00025331974407016844,1.5014368549203403,0.0,0.0,0.0,1.0
1737328183.447053,training_task,79,Retract,0,0.005,diag,-2.9510223753902673,0.0002471566237085554,1.5014301508878194,0.0,0.0,0.0,1.0
1737328183.4677382,training_task,79,Retract,0,0.005,diag,-2.951060386017865,0.00023614168518992784,1.5014081564010406,0.0,0.0,0.0,1.0
1737328183.4884732,training_task,79,Retract,0,0.005,diag,-2.951101559416973,0.0002294540439464754,1.5013995133548903,0.0,0.0,0.0,1.0
1737328183.5091157,training_task,79,Retract,0,0.005,diag,-2.9511610835963653,0.00022672415117508393,1.5013725713099921,0.0,0.0,0.0,1.0
1737328183.5299206,training_task,79,Retract,0,0.005,diag,-2.951196363586133,0.00022503137923823857,1.5013693832065074,0.0,0.0,0.0,1.0
1737328183.5506284,training_task,79,Retract,0,0.005,diag,-2.95119845421908,0.00021618604982176493,1.5013284385402268,0.0,0.0,0.0,1.0
1737328183.571086,training_task,79,Retract,0,0.005,diag,-2.951216334122663,0.00020495653457874852,1.50130453931249,0.0,0.0,0.0,1.0
1737328185.8860636,training_task,80,Reaching,700,0.015,right,-2.9511225581336404,0.0002504468001491844,1.501297060047046,0.0,0.0,0.0,1.0
1737328185.9068587,training_task,80,Reaching,700,0.015,right,-2.951127206550944,0.0002491593398028513,1.5013138890462203,0.0,0.0,0.0,1.0
1737328185.958552,training_task,80,Reaching,700,0.015,right,-2.9511264339257246,0.00022352934216751663,1.501419063678668,0.0,0.0,0.0,1.0
1737328185.9895244,training_task,80,Reaching,700,0.015,right,-2.951169063168303,0.00020350218122455743,1.5015389722069945,0.0,0.0,0.0,1.0
1737328186.01013,training_task,80,Reaching,700,0.015,right,-2.9511976801037445,0.00018460750854920605,1.5016229033711985,0.0,0.0,0.0,1.0
1737328186.0307534,training_task,80,Reaching,700,0.015,right,-2.951239582169646,0.00016810894262953013,1.5017001439139268,0.0,0.0,0.0,1.0
1737328186.0515282,training_task,80,Reaching,700,0.015,right,-2.951252897102429,0.00014568567493089546,1.501749221261579,0.0,0.0,0.0,1.0
1737328186.0722938,training_task,80,Reaching,700,0.015,right,-2.951231393981448,0.00013817548957728576,1.501789210763413,0.0,0.0,0.0,1.0
1737328186.093001,training_task,80,Reaching,700,0.015,right,-2.9512146249594484,0.00012627840230283738,1.5018021300703603,0.0,0.0,0.0,1.0
1737328186.1134403,training_task,80,Reaching,700,0.015,right,-2.9512309134189922,0.00011558532887079309,1.501801545572304,0.0,0.0,0.0,1.0
1737328186.1339893,training_task,80,Reaching,700,0.015,right,-2.9512194119575534,0.00011346340348517003,1.501832813051832,0.0,0.0,0.0,1.0
1737328186.1543772,training_task,80,Reaching,700,0.015,right,-2.951234487462558,0.00011233091521756222,1.501868964387014,0.0,0.0,0.0,1.0
1737328186.1748743,training_task,80,Reaching,700,0.015,right,-2.951246590930918,0.00011025667354847002,1.5018898994012162,0.0,0.0,0.0,1.0
1737328186.1955981,training_task,80,Reaching,700,0.015,right,-2.9512507848627982,0.00011554956608339495,1.5018988803312014,0.0,0.0,0.0,1.0
1737328186.2163155,training_task,80,Reaching,700,0.015,right,-2.9512733064781624,0.00012022257030341876,1.5018933516277873,0.0,0.0,0.0,1.0
1737328186.236998,training_task,80,Reaching,700,0.015,right,-2.951280312259202,0.00013461113176660433,1.5019130111025722,0.0,0.0,0.0,1.0
1737328186.2576222,training_task,80,Reaching,700,0.015,right,-2.951305337269684,0.0001453757307734449,1.5019037355021199,0.0,0.0,0.0,1.0
1737328186.2783048,training_task,80,Reaching,700,0.015,right,-2.9512971855893313,0.0001472830794346791,1.5019371655126985,0.0,0.0,0.0,1.0
1737328186.298922,training_task,80,Reaching,700,0.015,right,-2.9513030320600127,0.000153911116032468,1.5019385051271097,0.0,0.0,0.0,1.0
1737328186.3195462,training_task,80,Reaching,700,0.015,right,-2.951331540962034,0.00016701221714932046,1.5019329667379404,0.0,0.0,0.0,1.0
1737328186.3401117,training_task,80,Reaching,700,0.015,right,-2.951335006972179,0.0001701593424403569,1.501927636965031,0.0,0.0,0.0,1.0
1737328186.3604763,training_task,80,Reaching,700,0.015,right,-2.951329650749708,0.00016982555642464092,1.5019240577060589,0.0,0.0,0.0,1.0
